customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome,train_test
8426,Value4,Value1,Value1,Value2,Value3,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value4,Value3,sure_thing,Value4,Value2,Value2,Value2,control,1,train
8427,Value4,Value2,Value1,Value2,Value2,Value2,Value2,Value4,Value2,Value2,Value2,Value4,Value3,Value2,Value4,sleeping_dog,Value4,Value1,Value4,Value1,target,0,train
8428,Value1,Value1,Value1,Value4,Value4,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value4,Value2,Value1,lost_cause,Value4,Value1,Value1,Value4,control,0,test
8429,Value1,Value3,Value4,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value3,Value3,Value1,Value1,Value4,sleeping_dog,Value4,Value3,Value1,Value2,target,0,test
8430,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value3,Value3,Value3,Value1,Value3,Value3,Value3,persuadable,Value1,Value1,Value4,Value3,control,0,train
8431,Value4,Value3,Value4,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value3,Value3,Value2,lost_cause,Value4,Value2,Value1,Value4,target,0,train
8432,Value2,Value1,Value1,Value2,Value3,Value1,Value2,Value2,Value4,Value2,Value3,Value3,Value3,Value3,Value1,sure_thing,Value2,Value3,Value3,Value1,control,1,train
8433,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value3,Value1,Value3,Value1,Value1,Value4,Value1,Value1,lost_cause,Value2,Value1,Value2,Value1,target,0,train
8434,Value4,Value2,Value1,Value3,Value3,Value1,Value4,Value1,Value3,Value3,Value1,Value1,Value4,Value1,Value1,lost_cause,Value4,Value4,Value2,Value4,target,0,test
8435,Value4,Value3,Value4,Value2,Value3,Value4,Value4,Value2,Value2,Value3,Value3,Value4,Value2,Value2,Value1,sleeping_dog,Value2,Value4,Value4,Value4,control,1,train
8436,Value4,Value1,Value4,Value4,Value2,Value4,Value1,Value1,Value2,Value3,Value1,Value1,Value2,Value1,Value2,sure_thing,Value3,Value1,Value2,Value1,control,1,train
8437,Value2,Value3,Value4,Value2,Value3,Value4,Value2,Value3,Value4,Value3,Value4,Value2,Value4,Value3,Value1,sleeping_dog,Value3,Value2,Value2,Value3,control,1,train
8438,Value4,Value1,Value3,Value4,Value4,Value3,Value3,Value4,Value3,Value2,Value4,Value1,Value3,Value2,Value1,persuadable,Value3,Value1,Value4,Value3,control,0,train
8439,Value2,Value1,Value4,Value4,Value1,Value4,Value1,Value4,Value3,Value3,Value4,Value4,Value1,Value2,Value1,sure_thing,Value2,Value2,Value3,Value2,control,1,train
8440,Value3,Value3,Value4,Value2,Value2,Value1,Value4,Value3,Value1,Value4,Value2,Value4,Value2,Value2,Value1,sleeping_dog,Value3,Value3,Value4,Value1,control,1,train
8441,Value4,Value1,Value1,Value2,Value2,Value4,Value3,Value2,Value2,Value2,Value3,Value4,Value3,Value4,Value2,sure_thing,Value3,Value1,Value2,Value1,target,1,train
8442,Value4,Value2,Value4,Value2,Value1,Value2,Value4,Value4,Value4,Value1,Value1,Value2,Value2,Value2,Value4,sleeping_dog,Value2,Value3,Value2,Value1,control,1,train
8443,Value1,Value1,Value3,Value3,Value1,Value4,Value4,Value3,Value3,Value1,Value2,Value1,Value3,Value2,Value1,lost_cause,Value2,Value4,Value3,Value1,control,0,train
8444,Value4,Value1,Value4,Value4,Value2,Value4,Value4,Value2,Value3,Value2,Value3,Value4,Value3,Value3,Value2,persuadable,Value4,Value1,Value4,Value4,target,1,test
8445,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value3,Value1,Value3,Value2,Value2,Value3,Value2,Value4,lost_cause,Value3,Value4,Value4,Value3,target,0,train
8446,Value4,Value3,Value4,Value4,Value3,Value1,Value4,Value3,Value2,Value3,Value2,Value3,Value4,Value3,Value2,sleeping_dog,Value4,Value4,Value4,Value1,control,1,train
8447,Value3,Value1,Value1,Value4,Value2,Value1,Value3,Value2,Value3,Value4,Value3,Value1,Value3,Value3,Value2,persuadable,Value4,Value2,Value3,Value1,control,0,train
8448,Value4,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value4,Value3,Value3,Value4,Value1,Value1,lost_cause,Value2,Value3,Value4,Value4,control,0,train
8449,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value1,Value1,Value2,Value1,Value3,Value2,Value1,persuadable,Value2,Value4,Value2,Value4,target,1,train
8450,Value4,Value1,Value1,Value2,Value3,Value1,Value2,Value2,Value2,Value3,Value2,Value3,Value2,Value4,Value2,lost_cause,Value4,Value1,Value2,Value1,control,0,train
8451,Value4,Value3,Value4,Value4,Value2,Value1,Value1,Value1,Value2,Value3,Value3,Value3,Value3,Value3,Value2,persuadable,Value1,Value1,Value3,Value3,control,0,train
8452,Value2,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value4,Value1,Value1,Value2,Value2,Value1,Value4,sleeping_dog,Value1,Value1,Value1,Value1,control,1,train
8453,Value2,Value3,Value2,Value2,Value4,Value3,Value1,Value3,Value2,Value1,Value4,Value1,Value1,Value1,Value2,sleeping_dog,Value2,Value1,Value1,Value2,target,0,test
8454,Value4,Value3,Value4,Value2,Value4,Value2,Value1,Value2,Value2,Value3,Value1,Value3,Value2,Value2,Value3,sure_thing,Value3,Value2,Value2,Value1,control,1,test
8455,Value2,Value3,Value4,Value2,Value1,Value2,Value2,Value4,Value3,Value4,Value1,Value1,Value2,Value1,Value1,sure_thing,Value4,Value1,Value3,Value1,control,1,test
8456,Value3,Value1,Value2,Value2,Value4,Value2,Value1,Value4,Value2,Value2,Value3,Value3,Value1,Value2,Value4,persuadable,Value1,Value1,Value1,Value2,target,1,test
8457,Value2,Value3,Value4,Value3,Value4,Value3,Value3,Value3,Value3,Value3,Value2,Value3,Value2,Value3,Value4,sleeping_dog,Value3,Value4,Value4,Value1,control,1,train
8458,Value4,Value1,Value2,Value2,Value4,Value1,Value2,Value1,Value3,Value4,Value1,Value3,Value2,Value2,Value1,persuadable,Value2,Value3,Value3,Value1,control,0,train
8459,Value4,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value4,Value2,Value1,lost_cause,Value3,Value3,Value1,Value3,target,0,train
8460,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value3,Value1,Value4,Value3,Value3,Value2,sure_thing,Value3,Value4,Value4,Value4,target,1,train
8461,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value2,Value3,Value1,Value2,Value4,lost_cause,Value1,Value2,Value1,Value2,target,0,train
8462,Value4,Value3,Value4,Value2,Value4,Value2,Value2,Value2,Value2,Value2,Value4,Value4,Value2,Value2,Value2,sure_thing,Value2,Value2,Value3,Value4,control,1,test
8463,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value4,Value3,Value4,Value4,Value1,Value4,Value4,Value4,persuadable,Value1,Value4,Value2,Value3,control,0,train
8464,Value4,Value1,Value1,Value2,Value4,Value4,Value4,Value1,Value3,Value4,Value4,Value1,Value2,Value3,Value4,lost_cause,Value1,Value2,Value1,Value1,control,0,test
8465,Value3,Value1,Value1,Value2,Value2,Value3,Value4,Value1,Value1,Value3,Value2,Value2,Value2,Value4,Value2,sure_thing,Value1,Value4,Value3,Value1,target,1,train
8466,Value4,Value1,Value1,Value3,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value2,Value2,Value2,Value4,sure_thing,Value4,Value3,Value3,Value4,target,1,train
8467,Value1,Value3,Value2,Value2,Value4,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value1,Value1,Value4,lost_cause,Value2,Value1,Value1,Value2,target,0,train
8468,Value2,Value1,Value1,Value4,Value4,Value2,Value4,Value1,Value4,Value3,Value4,Value1,Value2,Value3,Value4,lost_cause,Value2,Value2,Value1,Value1,control,0,train
8469,Value2,Value1,Value2,Value4,Value4,Value3,Value3,Value1,Value2,Value3,Value1,Value2,Value4,Value3,Value4,lost_cause,Value1,Value4,Value4,Value1,control,0,train
8470,Value3,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value4,Value3,Value1,Value2,Value1,Value2,sure_thing,Value1,Value1,Value3,Value4,target,1,train
8471,Value4,Value3,Value2,Value2,Value3,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value4,Value3,Value4,sure_thing,Value2,Value4,Value3,Value2,control,1,train
8472,Value2,Value2,Value2,Value3,Value2,Value4,Value1,Value3,Value2,Value2,Value1,Value4,Value3,Value4,Value4,lost_cause,Value2,Value4,Value3,Value4,control,0,train
8473,Value1,Value3,Value2,Value2,Value2,Value1,Value1,Value3,Value4,Value3,Value1,Value2,Value2,Value2,Value2,lost_cause,Value2,Value4,Value3,Value1,target,0,train
8474,Value3,Value3,Value3,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value4,Value2,sure_thing,Value2,Value4,Value1,Value1,control,1,test
8475,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value4,Value2,Value4,Value1,Value1,Value4,sure_thing,Value4,Value1,Value2,Value3,control,1,test
8476,Value4,Value1,Value2,Value2,Value3,Value4,Value4,Value3,Value2,Value1,Value2,Value2,Value2,Value3,Value4,sure_thing,Value3,Value1,Value2,Value1,target,1,train
8477,Value3,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value1,Value3,Value2,Value3,Value2,Value4,Value2,sleeping_dog,Value3,Value2,Value4,Value1,control,1,train
8478,Value1,Value3,Value4,Value2,Value1,Value2,Value2,Value4,Value4,Value3,Value4,Value1,Value3,Value4,Value1,sure_thing,Value2,Value4,Value1,Value4,target,1,train
8479,Value4,Value1,Value3,Value4,Value4,Value1,Value1,Value4,Value2,Value3,Value1,Value1,Value1,Value2,Value4,sleeping_dog,Value1,Value2,Value3,Value3,target,0,train
8480,Value2,Value3,Value4,Value2,Value1,Value4,Value4,Value3,Value4,Value3,Value1,Value2,Value2,Value1,Value1,lost_cause,Value3,Value1,Value2,Value1,control,0,train
8481,Value4,Value3,Value4,Value2,Value1,Value4,Value4,Value3,Value2,Value3,Value2,Value1,Value1,Value3,Value4,sleeping_dog,Value4,Value3,Value4,Value3,target,0,train
8482,Value2,Value3,Value2,Value1,Value3,Value4,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value3,Value2,lost_cause,Value2,Value3,Value1,Value1,target,0,train
8483,Value3,Value1,Value4,Value2,Value1,Value3,Value2,Value4,Value2,Value2,Value3,Value3,Value2,Value2,Value4,persuadable,Value4,Value1,Value4,Value4,target,1,train
8484,Value4,Value3,Value2,Value2,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value4,Value2,Value1,Value4,sleeping_dog,Value1,Value2,Value1,Value4,target,0,test
8485,Value3,Value2,Value3,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,Value1,Value2,Value2,Value4,sleeping_dog,Value4,Value2,Value1,Value3,target,0,train
8486,Value2,Value3,Value4,Value3,Value4,Value2,Value3,Value2,Value2,Value3,Value3,Value3,Value2,Value1,Value4,sleeping_dog,Value4,Value1,Value1,Value4,control,1,train
8487,Value3,Value1,Value3,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value3,Value1,Value2,Value2,Value3,lost_cause,Value2,Value1,Value4,Value4,target,0,train
8488,Value4,Value1,Value4,Value4,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value1,Value2,Value2,lost_cause,Value1,Value1,Value4,Value2,target,0,test
8489,Value2,Value2,Value3,Value2,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value1,Value4,Value2,Value1,persuadable,Value4,Value4,Value4,Value4,control,0,train
8490,Value1,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value1,Value4,Value1,Value3,Value3,Value2,Value2,sure_thing,Value1,Value3,Value4,Value4,target,1,train
8491,Value2,Value2,Value1,Value3,Value1,Value2,Value4,Value1,Value4,Value2,Value1,Value1,Value2,Value3,Value1,sure_thing,Value3,Value4,Value4,Value1,target,1,test
8492,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value3,Value3,Value3,Value3,Value2,Value2,Value3,sure_thing,Value2,Value1,Value4,Value4,target,1,train
8493,Value4,Value1,Value2,Value2,Value3,Value2,Value4,Value3,Value2,Value2,Value3,Value1,Value1,Value2,Value1,sleeping_dog,Value2,Value2,Value4,Value2,control,1,train
8494,Value4,Value2,Value1,Value3,Value4,Value4,Value1,Value1,Value1,Value3,Value1,Value4,Value4,Value1,Value4,persuadable,Value4,Value1,Value1,Value4,target,1,train
8495,Value4,Value1,Value1,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value4,Value2,Value4,Value3,Value1,lost_cause,Value2,Value3,Value4,Value2,target,0,test
8496,Value4,Value1,Value1,Value2,Value4,Value4,Value2,Value4,Value2,Value2,Value1,Value2,Value3,Value4,Value4,lost_cause,Value1,Value4,Value1,Value4,control,0,train
8497,Value1,Value1,Value1,Value4,Value1,Value4,Value3,Value4,Value4,Value3,Value4,Value2,Value3,Value1,Value4,sure_thing,Value3,Value4,Value4,Value1,target,1,train
8498,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value2,Value1,Value3,Value2,Value1,Value4,sure_thing,Value4,Value2,Value2,Value1,control,1,train
8499,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value3,Value1,Value3,Value3,Value4,lost_cause,Value2,Value4,Value1,Value1,target,0,train
8500,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value3,Value1,Value1,Value1,Value2,Value4,sure_thing,Value2,Value3,Value1,Value2,target,1,train
8501,Value1,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value3,Value3,Value1,Value3,Value1,Value2,Value4,persuadable,Value1,Value1,Value2,Value2,target,1,train
8502,Value4,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value1,Value4,Value2,Value4,Value2,Value3,Value1,lost_cause,Value2,Value2,Value1,Value1,control,0,test
8503,Value1,Value1,Value4,Value2,Value2,Value1,Value2,Value2,Value4,Value4,Value4,Value4,Value2,Value3,Value3,sleeping_dog,Value1,Value4,Value3,Value3,control,1,train
8504,Value4,Value1,Value2,Value4,Value4,Value3,Value1,Value4,Value1,Value4,Value2,Value1,Value2,Value4,Value1,persuadable,Value4,Value2,Value2,Value1,target,1,train
8505,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value3,Value3,Value4,Value3,Value4,Value2,Value4,Value1,persuadable,Value3,Value3,Value1,Value3,control,0,train
8506,Value1,Value3,Value4,Value3,Value2,Value4,Value4,Value1,Value4,Value3,Value3,Value2,Value4,Value4,Value2,sure_thing,Value2,Value3,Value1,Value4,target,1,train
8507,Value2,Value1,Value4,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value2,Value3,Value1,Value1,Value4,sure_thing,Value3,Value4,Value1,Value3,target,1,test
8508,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value1,Value3,Value3,Value4,Value2,Value1,Value1,lost_cause,Value2,Value2,Value3,Value2,target,0,test
8509,Value4,Value1,Value2,Value4,Value2,Value1,Value1,Value2,Value4,Value4,Value1,Value3,Value1,Value3,Value2,persuadable,Value1,Value4,Value2,Value1,target,1,train
8510,Value2,Value3,Value4,Value2,Value1,Value4,Value4,Value4,Value4,Value3,Value4,Value1,Value4,Value3,Value4,sure_thing,Value2,Value4,Value1,Value3,control,1,train
8511,Value4,Value3,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value2,Value3,Value3,Value2,Value2,Value2,sleeping_dog,Value3,Value4,Value1,Value2,control,1,train
8512,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value1,Value3,Value4,Value2,Value4,Value1,sure_thing,Value1,Value1,Value1,Value4,target,1,train
8513,Value3,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value4,Value3,Value2,Value3,Value1,persuadable,Value1,Value2,Value3,Value4,target,1,train
8514,Value4,Value1,Value1,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value1,Value4,Value2,Value3,Value3,lost_cause,Value2,Value4,Value4,Value1,control,0,train
8515,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value3,Value4,Value1,Value2,Value2,Value4,persuadable,Value4,Value1,Value3,Value4,control,0,train
8516,Value3,Value3,Value2,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value3,Value1,Value3,Value2,Value2,sleeping_dog,Value1,Value2,Value1,Value2,control,1,train
8517,Value4,Value3,Value2,Value4,Value1,Value4,Value4,Value1,Value2,Value4,Value3,Value3,Value2,Value4,Value1,lost_cause,Value3,Value2,Value2,Value3,target,0,train
8518,Value2,Value3,Value2,Value2,Value4,Value4,Value4,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,lost_cause,Value3,Value1,Value3,Value1,control,0,train
8519,Value2,Value3,Value3,Value2,Value2,Value4,Value4,Value1,Value2,Value2,Value2,Value4,Value1,Value2,Value3,persuadable,Value4,Value4,Value2,Value3,control,0,train
8520,Value4,Value3,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value3,Value4,Value2,Value2,Value3,Value1,persuadable,Value1,Value2,Value3,Value1,control,0,test
8521,Value1,Value1,Value1,Value2,Value2,Value4,Value1,Value1,Value3,Value4,Value2,Value2,Value2,Value4,Value3,sure_thing,Value2,Value4,Value3,Value1,control,1,test
8522,Value2,Value2,Value2,Value2,Value3,Value4,Value2,Value4,Value4,Value2,Value1,Value3,Value2,Value2,Value2,sure_thing,Value1,Value2,Value1,Value1,target,1,train
8523,Value3,Value3,Value4,Value2,Value2,Value1,Value3,Value2,Value2,Value4,Value1,Value4,Value3,Value2,Value2,sure_thing,Value3,Value2,Value3,Value2,target,1,train
8524,Value4,Value3,Value2,Value4,Value1,Value1,Value1,Value3,Value1,Value3,Value4,Value4,Value2,Value2,Value2,persuadable,Value1,Value2,Value2,Value4,target,1,train
8525,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value2,Value1,Value3,Value4,Value2,Value4,lost_cause,Value4,Value4,Value2,Value1,control,0,test
8526,Value3,Value1,Value1,Value4,Value2,Value1,Value1,Value4,Value2,Value1,Value1,Value4,Value3,Value3,Value3,sleeping_dog,Value1,Value2,Value1,Value4,control,1,train
8527,Value3,Value1,Value1,Value4,Value2,Value4,Value1,Value2,Value4,Value2,Value2,Value3,Value2,Value4,Value1,lost_cause,Value3,Value3,Value3,Value1,target,0,train
8528,Value1,Value1,Value4,Value4,Value4,Value2,Value4,Value3,Value1,Value4,Value1,Value1,Value3,Value3,Value3,lost_cause,Value3,Value4,Value1,Value4,control,0,train
8529,Value3,Value3,Value2,Value2,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value2,Value2,Value3,Value4,persuadable,Value2,Value2,Value1,Value1,control,0,train
8530,Value2,Value1,Value2,Value2,Value4,Value2,Value4,Value3,Value2,Value2,Value2,Value3,Value2,Value1,Value1,sleeping_dog,Value1,Value4,Value2,Value1,target,0,train
8531,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value2,Value1,Value1,Value4,Value3,lost_cause,Value1,Value4,Value3,Value3,control,0,test
8532,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value4,Value1,Value3,Value4,Value2,Value2,Value4,Value1,persuadable,Value3,Value4,Value2,Value3,target,1,train
8533,Value3,Value3,Value4,Value2,Value3,Value4,Value1,Value4,Value3,Value2,Value3,Value2,Value3,Value3,Value1,sure_thing,Value4,Value3,Value3,Value2,control,1,train
8534,Value4,Value2,Value1,Value2,Value4,Value3,Value2,Value4,Value2,Value3,Value4,Value3,Value1,Value4,Value4,sleeping_dog,Value2,Value2,Value1,Value2,target,0,test
8535,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value2,Value4,Value2,Value2,Value3,Value3,Value2,Value1,sure_thing,Value1,Value3,Value1,Value4,control,1,train
8536,Value4,Value1,Value1,Value2,Value1,Value3,Value1,Value1,Value4,Value4,Value4,Value4,Value3,Value3,Value4,lost_cause,Value3,Value1,Value1,Value4,target,0,train
8537,Value4,Value1,Value2,Value2,Value2,Value4,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value3,Value3,sure_thing,Value3,Value4,Value2,Value1,target,1,train
8538,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value2,Value4,Value1,persuadable,Value1,Value2,Value4,Value1,target,1,train
8539,Value2,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value2,Value1,Value3,sure_thing,Value2,Value1,Value2,Value3,target,1,train
8540,Value3,Value3,Value2,Value4,Value4,Value2,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value3,Value2,sure_thing,Value2,Value3,Value4,Value4,target,1,train
8541,Value2,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value3,Value4,Value1,Value4,Value3,Value2,persuadable,Value1,Value1,Value2,Value3,target,1,train
8542,Value4,Value3,Value4,Value4,Value2,Value1,Value4,Value3,Value2,Value1,Value3,Value2,Value2,Value2,Value1,lost_cause,Value3,Value2,Value3,Value2,control,0,train
8543,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value3,Value1,Value3,Value3,Value1,lost_cause,Value4,Value2,Value3,Value4,target,0,train
8544,Value3,Value2,Value1,Value4,Value1,Value4,Value4,Value1,Value3,Value3,Value4,Value3,Value4,Value4,Value1,persuadable,Value4,Value2,Value3,Value4,target,1,train
8545,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value2,Value3,Value3,sure_thing,Value4,Value2,Value2,Value4,target,1,train
8546,Value2,Value1,Value2,Value3,Value1,Value4,Value2,Value4,Value3,Value2,Value3,Value1,Value2,Value2,Value1,sure_thing,Value3,Value1,Value4,Value3,control,1,train
8547,Value2,Value1,Value4,Value2,Value3,Value4,Value2,Value2,Value3,Value3,Value3,Value3,Value4,Value2,Value4,sleeping_dog,Value3,Value1,Value2,Value3,target,0,train
8548,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value2,Value3,Value4,Value1,Value3,Value2,Value3,Value1,sleeping_dog,Value1,Value1,Value4,Value2,control,1,train
8549,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value4,Value2,Value1,Value3,Value1,Value3,Value3,Value2,sleeping_dog,Value1,Value4,Value2,Value4,target,0,train
8550,Value2,Value3,Value2,Value4,Value4,Value3,Value1,Value1,Value3,Value2,Value2,Value1,Value1,Value1,Value3,persuadable,Value4,Value1,Value1,Value3,control,0,train
8551,Value4,Value3,Value2,Value4,Value2,Value1,Value2,Value4,Value2,Value2,Value1,Value4,Value2,Value1,Value2,sleeping_dog,Value1,Value2,Value1,Value1,control,1,train
8552,Value4,Value3,Value2,Value2,Value4,Value2,Value1,Value3,Value2,Value3,Value1,Value3,Value2,Value2,Value4,sure_thing,Value3,Value3,Value4,Value1,control,1,test
8553,Value1,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value3,Value2,Value2,Value1,Value4,persuadable,Value3,Value3,Value3,Value2,control,0,train
8554,Value4,Value1,Value2,Value4,Value2,Value1,Value1,Value3,Value2,Value3,Value1,Value3,Value4,Value1,Value3,persuadable,Value2,Value2,Value4,Value4,target,1,test
8555,Value2,Value3,Value2,Value2,Value4,Value2,Value2,Value1,Value3,Value4,Value2,Value3,Value4,Value1,Value4,lost_cause,Value2,Value4,Value2,Value3,target,0,train
8556,Value4,Value1,Value1,Value2,Value1,Value4,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value1,sleeping_dog,Value1,Value1,Value4,Value4,control,1,test
8557,Value4,Value3,Value4,Value4,Value2,Value1,Value1,Value4,Value2,Value4,Value1,Value1,Value4,Value3,Value3,sleeping_dog,Value1,Value2,Value1,Value2,target,0,train
8558,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value3,Value2,Value4,Value3,Value1,Value2,Value2,Value2,persuadable,Value2,Value1,Value2,Value4,control,0,train
8559,Value2,Value1,Value2,Value2,Value4,Value2,Value1,Value3,Value4,Value3,Value4,Value1,Value1,Value3,Value1,sleeping_dog,Value4,Value2,Value1,Value2,control,1,test
8560,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value4,Value3,Value4,Value1,Value4,Value2,Value4,Value2,sleeping_dog,Value3,Value4,Value3,Value1,target,0,test
8561,Value4,Value1,Value2,Value2,Value1,Value1,Value2,Value4,Value2,Value2,Value2,Value4,Value2,Value2,Value1,persuadable,Value4,Value3,Value4,Value1,target,1,train
8562,Value4,Value3,Value2,Value3,Value4,Value4,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value4,Value4,sleeping_dog,Value2,Value1,Value1,Value4,target,0,train
8563,Value1,Value1,Value4,Value3,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value3,Value4,Value2,Value4,sleeping_dog,Value1,Value1,Value3,Value1,target,0,train
8564,Value2,Value1,Value2,Value2,Value1,Value1,Value4,Value2,Value3,Value2,Value2,Value1,Value1,Value2,Value1,sure_thing,Value3,Value2,Value3,Value3,target,1,train
8565,Value4,Value1,Value2,Value4,Value4,Value2,Value1,Value4,Value2,Value3,Value1,Value3,Value4,Value2,Value4,sleeping_dog,Value2,Value3,Value4,Value1,target,0,train
8566,Value2,Value1,Value2,Value2,Value4,Value3,Value1,Value3,Value1,Value3,Value2,Value4,Value3,Value4,Value2,lost_cause,Value2,Value1,Value3,Value3,target,0,train
8567,Value1,Value1,Value1,Value2,Value3,Value4,Value4,Value1,Value3,Value1,Value2,Value2,Value2,Value4,Value3,sleeping_dog,Value4,Value3,Value1,Value1,target,0,train
8568,Value4,Value3,Value4,Value2,Value4,Value1,Value1,Value3,Value4,Value3,Value2,Value1,Value4,Value4,Value4,sleeping_dog,Value1,Value2,Value1,Value1,control,1,train
8569,Value2,Value1,Value1,Value2,Value3,Value3,Value2,Value4,Value3,Value1,Value3,Value4,Value4,Value1,Value4,sleeping_dog,Value2,Value3,Value3,Value3,control,1,train
8570,Value2,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value1,Value2,Value4,Value2,Value1,Value1,lost_cause,Value4,Value2,Value2,Value1,control,0,test
8571,Value4,Value3,Value2,Value4,Value1,Value3,Value1,Value3,Value1,Value3,Value2,Value2,Value4,Value4,Value4,lost_cause,Value4,Value4,Value2,Value3,control,0,train
8572,Value3,Value2,Value4,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value2,Value2,Value1,sure_thing,Value2,Value2,Value3,Value1,control,1,train
8573,Value4,Value3,Value2,Value4,Value3,Value4,Value1,Value3,Value1,Value3,Value4,Value4,Value1,Value3,Value3,persuadable,Value2,Value1,Value2,Value2,control,0,train
8574,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value2,Value3,Value4,Value1,Value3,Value2,Value1,sleeping_dog,Value1,Value4,Value1,Value1,control,1,train
8575,Value4,Value3,Value1,Value3,Value4,Value2,Value4,Value1,Value4,Value2,Value4,Value3,Value4,Value1,Value2,sure_thing,Value4,Value3,Value4,Value3,target,1,train
8576,Value3,Value1,Value4,Value2,Value4,Value2,Value1,Value4,Value2,Value3,Value1,Value3,Value3,Value4,Value4,persuadable,Value3,Value2,Value1,Value4,target,1,train
8577,Value4,Value3,Value4,Value2,Value4,Value3,Value2,Value2,Value3,Value3,Value1,Value2,Value3,Value4,Value4,sure_thing,Value3,Value2,Value1,Value4,target,1,train
